year,team,Country,team_score,team_rank,team_name_reduced,team_pcs_id,team_gen_id,team_class
2021.0,Team Ampler - Tartu2024,Estonia,205.0,62.0,teamamplertartu2024,,11155.0,CT
2021.0,Bingoal WB Development Team,Belgium,49.0,113.0,bingoalwbdevelopmentteam,,11156.0,CT
2020.0,Team Novo Nordisk Development,United States,17.0,153.0,teamnovonordiskdevelopment,,11157.0,CLUB
2021.0,Team Novo Nordisk Development,United States,17.0,153.0,teamnovonordiskdevelopment,,11157.0,CT
2022.0,Development Team DSM,Netherlands,800.0,34.0,developmentteamdsm,3831.0,3831.0,CT
2022.0,Jumbo-Visma Development Team,Netherlands,610.0,36.0,jumbovismadevelopmentteam,6016.0,6016.0,CT
2022.0,Uno-X Dare Development Team,Norway,223.0,58.0,unoxdaredevelopmentteam,,11150.0,CT
2021.0,Astana Qazaqstan Development Team,Kazakhstan,125.0,88.0,astanaqazaqstandevelopmentteam,,11158.0,CT
2022.0,Astana Qazaqstan Development Team,Kazakhstan,125.0,88.0,astanaqazaqstandevelopmentteam,,11158.0,CT
2022.0,Ferei Mongolia Development Team,Mongolia,108.0,95.0,fereimongoliadevelopmentteam,,11159.0,CT
2022.0,Bingoal Pauwels Sauces WB Development Team,Belgium,69.0,118.0,bingoalpauwelssauceswbdevelopmentteam,,11160.0,CT
2022.0,Team Novo Nordisk Development,United States,3.0,203.0,teamnovonordiskdevelopment,,11157.0,CT
2023.0,Jumbo-Visma Development Team,Netherlands,736.0,35.0,jumbovismadevelopmentteam,6016.0,6016.0,CT
2023.0,Uno-X Dare Development Team,Norway,383.0,46.0,unoxdaredevelopmentteam,,11150.0,CT
2023.0,Lotto - Dstny Development Team,Belgium,209.0,69.0,lottodstnydevelopmentteam,,11161.0,CT
2023.0,Astana Qazaqstan Development Team,Kazakhstan,177.0,82.0,astanaqazaqstandevelopmentteam,,11158.0,CT
2023.0,Development Team DSM - Firmenich,Netherlands,88.0,114.0,developmentteamdsmfirmenich,,11162.0,CT
2023.0,Team Novo Nordisk Development,United States,0.0,213.0,teamnovonordiskdevelopment,,11157.0,CT
2024.0,Team Visma - Lease a Bike Development,Netherlands,426.0,36.0,teamvismaleaseabikedevelopment,,11163.0,CT
2024.0,Astana Qazaqstan Development Team,Kazakhstan,325.0,41.0,astanaqazaqstandevelopmentteam,,11158.0,CT
2021.0,Alpecin-Fenix Development Team,Belgium,28.0,139.0,alpecinfenixdevelopmentteam,10759.0,10759.0,CT
2022.0,Alpecin-Deceuninck Development Team,Belgium,328.0,44.0,alpecindeceuninckdevelopmentteam,10759.0,10759.0,CT
2023.0,Alpecin-Deceuninck Development Team,Belgium,729.0,36.0,alpecindeceuninckdevelopmentteam,10759.0,10759.0,CT
2024.0,Alpecin-Deceuninck Development Team,Belgium,302.0,43.0,alpecindeceuninckdevelopmentteam,10759.0,10759.0,CT
2024.0,Lotto - Dstny Development Team,Belgium,292.0,46.0,lottodstnydevelopmentteam,,11161.0,CT
2024.0,Uno-X Mobility Development Team,Norway,166.0,62.0,unoxmobilitydevelopmentteam,,11164.0,CT
2024.0,Development Team DSM - Firmenich - PostNL,Netherlands,52.0,107.0,developmentteamdsmfirmenichpostnl,,11165.0,CT
2024.0,Team Novo Nordisk Development,United States,7.0,176.0,teamnovonordiskdevelopment,,11157.0,CT
1893.0,Press Cycling Club of Buffalo,United States,0.0,9.0,presscyclingclubofbuffalo,,11166.0,
1908.0,Sport Cycling Club Berlin 1888,Germany,0.0,43.0,sportcyclingclubberlin1888,,11167.0,
1908.0,Portsmouth North End Cycling Club,Great Britain,0.0,51.0,portsmouthnorthendcyclingclub,,11168.0,
1924.0,Edgewater Cycling Club,United States,24.0,60.0,edgewatercyclingclub,,11169.0,
1932.0,Midland Cycling and Athletics Club,Denmark,122.0,53.0,midlandcyclingandathleticsclub,,11170.0,
1936.0,Midland Cycling and Athletics Club,Denmark,341.0,42.0,midlandcyclingandathleticsclub,,11170.0,
2014.0,Bardiani-CSF,Italy,2662.0,25.0,bardianicsf,3345.0,3345.0,PCT
2015.0,Bardiani-CSF,Italy,1675.0,29.0,bardianicsf,3345.0,3345.0,PCT
2016.0,Bardiani-CSF,Italy,2203.0,25.0,bardianicsf,3345.0,3345.0,PCT
2017.0,Bardiani-CSF,Italy,1237.0,32.0,bardianicsf,3345.0,3345.0,PCT
2018.0,Bardiani-CSF,Italy,1096.0,34.0,bardianicsf,3345.0,3345.0,PCT
2019.0,Bardiani-CSF,Italy,1013.0,34.0,bardianicsf,3345.0,3345.0,PCT
2019.0,Bardiani-CSF-Faizanè,Italy,1013.0,34.0,bardianicsffaizanè,3345.0,3345.0,PCT
2020.0,Bardiani-CSF-Faizanè,Italy,918.0,30.0,bardianicsffaizanè,3345.0,3345.0,PRT
2021.0,Bardiani-CSF-Faizanè,Italy,1527.0,27.0,bardianicsffaizanè,3345.0,3345.0,PRT
2022.0,Bardiani-CSF-Faizanè,Italy,1902.0,27.0,bardianicsffaizanè,3345.0,3345.0,PRT
2022.0,Green Project-Bardiani CSF-Faizanè,Italy,1902.0,27.0,greenprojectbardianicsffaizane,3345.0,3345.0,PRT
2023.0,Green Project-Bardiani CSF-Faizanè,Italy,1963.0,26.0,greenprojectbardianicsffaizane,3345.0,3345.0,PRT
2024.0,VF Group-Bardiani-CSF-Faizanè,Italy,2100.0,26.0,vfgroupbardianicsffaizane,3345.0,3345.0,PRT
1996.0,US Postal Service Cycling Team - Montgomery Bell,United States,1708.0,24.0,uspostalservicecyclingteammontgomerybell,,11173.0,
1996.0,MTS Cycling - Simply Fit,United States,0.0,106.0,mtscyclingsimplyfit,,11174.0,
1998.0,Acceptcard Pro Cycling,Denmark,487.0,44.0,acceptcardprocycling,4231.0,4231.0,TT2
1998.0,Mercury Cycling Team - DLD - Outdoor Life Network,United States,360.0,49.0,mercurycyclingteamdldoutdoorlifenetwork,,11175.0,
1998.0,Navigators Cycling Team,United States,180.0,58.0,navigatorscyclingteam,6116.0,6116.0,
1998.0,Oilme Professional Cycling,United States,12.0,74.0,oilmeprofessionalcycling,,11176.0,
1999.0,Acceptcard Pro Cycling,Denmark,1235.0,34.0,acceptcardprocycling,4231.0,4231.0,
1999.0,Saturn Cycling Team,United States,652.0,43.0,saturncyclingteam,4260.0,4260.0,
1999.0,Mercury Cycling Team,United States,636.0,44.0,mercurycyclingteam,6265.0,6265.0,
1999.0,Navigators Cycling Team,United States,298.0,58.0,navigatorscyclingteam,6116.0,6116.0,
1999.0,Axa Cycling Team,Netherlands,76.0,72.0,axacyclingteam,1081.0,1081.0,TT3
2000.0,Mercury Cycling Team - Manheim Auctions,United States,1585.0,32.0,mercurycyclingteammanheimauctions,,11177.0,
2000.0,Saturn Cycling Team,United States,447.0,55.0,saturncyclingteam,4260.0,4260.0,
2000.0,Navigators Cycling Team,United States,182.0,73.0,navigatorscyclingteam,6116.0,6116.0,
2000.0,Jelly Belly Cycling Team,United States,120.0,79.0,jellybellycyclingteam,1227.0,1227.0,TT3
2000.0,Axa Professional Cycling Team,Netherlands,110.0,81.0,axaprofessionalcyclingteam,1081.0,1081.0,TT3
2000.0,Cycling Horsens,Denmark,92.0,82.0,cyclinghorsens,,11178.0,
2000.0,Nutra Fig - Noni Cycling Team,United States,24.0,91.0,nutrafignonicyclingteam,,11179.0,TT3
2000.0,The Zaxby's Cycling Team,United States,4.0,96.0,thezaxby'scyclingteam,,11180.0,
2001.0,Saturn Cycling Team,United States,587.0,47.0,saturncyclingteam,4260.0,4260.0,
2001.0,Prime Alliance Cycling Team,United States,302.0,55.0,primealliancecyclingteam,,11181.0,TT3
2001.0,Navigators Cycling Team,United States,248.0,59.0,navigatorscyclingteam,6116.0,6116.0,CT
2001.0,Axa - VVZ Professional Cycling Team,Netherlands,235.0,61.0,axavvzprofessionalcyclingteam,1081.0,1081.0,TT3
2001.0,NetZero Cycling Team,United States,134.0,74.0,netzerocyclingteam,,11182.0,
2001.0,Jelly Belly Cycling Team,United States,60.0,86.0,jellybellycyclingteam,1227.0,1227.0,TT3
2001.0,The Zaxby's Cycling Team,United States,10.0,91.0,thezaxby'scyclingteam,,11180.0,
2001.0,Sympatico.ca Cycling Team - Jet Fuel Coffee,Canada,3.0,97.0,sympatico.cacyclingteamjetfuelcoffee,,11183.0,
2002.0,Navigators Cycling Team,United States,558.0,49.0,navigatorscyclingteam,6116.0,6116.0,TT2
2002.0,Saturn Cycling Team,United States,344.0,56.0,saturncyclingteam,4260.0,4260.0,TT3
2002.0,Mercury Cycling Team,United States,344.0,57.0,mercurycyclingteam,6265.0,6265.0,TT3
2002.0,Axa - VVZ Professional Cycling Team,Netherlands,309.0,61.0,axavvzprofessionalcyclingteam,1081.0,1081.0,TT3
2002.0,Prime Alliance Cycling Team,United States,254.0,64.0,primealliancecyclingteam,,11181.0,TT3
2002.0,Schroeder Iron Pro Cycling,United States,121.0,82.0,schroederironprocycling,,11184.0,TT3
2002.0,Van Hemert Groep Cycling Team,Netherlands,82.0,87.0,vanhemertgroepcyclingteam,1472.0,1472.0,TT3
2002.0,Cycling Team Bert Story - Piels,Netherlands,69.0,90.0,cyclingteambertstorypiels,1153.0,1153.0,TT3
2002.0,Jelly Belly - Carlsbad Clothing Company Cycling Team,United States,31.0,99.0,jellybellycarlsbadclothingcompanycyclingteam,,11185.0,
2002.0,Sierra Nevada - Cannondale Cycling Team,United States,2.0,105.0,sierranevadacannondalecyclingteam,,11186.0,TT3
2003.0,Bankgiroloterij Cycling Team,Netherlands,2053.0,31.0,bankgiroloterijcyclingteam,,11187.0,
2003.0,Saturn Cycling Team,United States,1045.0,40.0,saturncyclingteam,4260.0,4260.0,TT3
2003.0,Navigators Cycling Team,United States,703.0,47.0,navigatorscyclingteam,6116.0,6116.0,TT2
2003.0,Prime Alliance Cycling Team,United States,374.0,59.0,primealliancecyclingteam,,11181.0,TT3
2003.0,Axa Cycling Team,Netherlands,199.0,67.0,axacyclingteam,1081.0,1081.0,TT3
2003.0,Marco Polo Cycling Team,Hong Kong,174.0,69.0,marcopolocyclingteam,1459.0,1459.0,TT3
2003.0,Van Hemert Groep Cycling Team,Netherlands,171.0,71.0,vanhemertgroepcyclingteam,1472.0,1472.0,TT3
2003.0,Health Net Cycling Team,United States,125.0,76.0,healthnetcyclingteam,1211.0,1211.0,TT3
2003.0,Schroeder Iron Pro Cycling,United States,88.0,93.0,schroederironprocycling,,11184.0,TT3
2003.0,Cycling Team Bert Story - Piels,Netherlands,47.0,104.0,cyclingteambertstorypiels,1153.0,1153.0,TT3
2003.0,Cycling Team Löwik Meubelen - Tegeltoko,Netherlands,44.0,105.0,cyclingteamlöwikmeubelentegeltoko,,11188.0,
2003.0,Jelly Belly - Carlsbad Clothing Company Cycling Team,United States,31.0,110.0,jellybellycarlsbadclothingcompanycyclingteam,,11185.0,
2003.0,Webcor Cycling Team,United States,20.0,112.0,webcorcyclingteam,,11189.0,TT3
2003.0,West Virginia Cycling Team,United States,18.0,115.0,westvirginiacyclingteam,,11190.0,TT3
2003.0,The Jittery Joe's Cycling Team,United States,8.0,117.0,thejitteryjoe'scyclingteam,1446.0,1446.0,TT3
2003.0,Sportsbook.com Cycling Team - Acrow Bridges,United States,8.0,118.0,sportsbook.comcyclingteamacrowbridges,,11191.0,TT3
2003.0,Apac - Eemland Cycling Team,Netherlands,7.0,120.0,apaceemlandcyclingteam,,11192.0,
2004.0,Navigators Cycling Team,United States,748.0,43.0,navigatorscyclingteam,6116.0,6116.0,TT2
2004.0,Health Net Pro Cycling Team p/b Maxxis,United States,656.0,47.0,healthnetprocyclingteamp/bmaxxis,,11193.0,
2004.0,Colavita Pro Cycling Team p/b Bolla Wines,United States,258.0,60.0,colavitaprocyclingteamp/bbollawines,,11194.0,
2004.0,Sierra Nevada Cycling,United States,248.0,65.0,sierranevadacycling,,11195.0,TT3
2004.0,Axa Cycling Team,Netherlands,214.0,71.0,axacyclingteam,1081.0,1081.0,TT3
2004.0,Webcor Cycling Team,United States,108.0,85.0,webcorcyclingteam,,11189.0,TT3
2004.0,Team Cyclingnews.com - Down Under,Australia,99.0,90.0,teamcyclingnews.comdownunder,1158.0,1158.0,TT3
2004.0,Ofoto Cycling Team,United States,93.0,95.0,ofotocyclingteam,,11196.0,TT3
2004.0,Marco Polo Cycling Team,Hong Kong,84.0,97.0,marcopolocyclingteam,1459.0,1459.0,TT3
2004.0,Cycling Team Bert Story - Piels,Netherlands,71.0,104.0,cyclingteambertstorypiels,1153.0,1153.0,TT3
2004.0,The Jittery Joe's Cycling Team,United States,53.0,108.0,thejitteryjoe'scyclingteam,1446.0,1446.0,TT3
2004.0,Wismilak Cycling Team,Indonesia,38.0,114.0,wismilakcyclingteam,1491.0,1491.0,TT3
2004.0,McGuire Procycling,United States,33.0,116.0,mcguireprocycling,,11197.0,CT
2004.0,Apac Cycling Team,Netherlands,25.0,118.0,apaccyclingteam,1074.0,1074.0,TT3
2004.0,Pagcor Cycling Filipino,Philippines,4.0,128.0,pagcorcyclingfilipino,,11198.0,TT3
2004.0,Fidea Cycling Team,Belgium,3.0,129.0,fideacyclingteam,1440.0,1440.0,TT3
2005.0,Discovery Channel Pro Cycling Team,United States,16802.0,1.0,discoverychannelprocyclingteam,,11199.0,
2005.0,Navigators Cycling Team,United States,687.0,39.0,navigatorscyclingteam,6116.0,6116.0,PCT
2005.0,Cycling Team Capec,Kazakhstan,466.0,47.0,cyclingteamcapec,5172.0,5172.0,CT
2005.0,Recycling.co.uk,Great Britain,300.0,61.0,recycling.co.uk,1336.0,1336.0,CT
2005.0,Axa Pro-Cycling Team,Netherlands,243.0,69.0,axaprocyclingteam,1081.0,1081.0,CT
2005.0,Jelly Belly Cycling Team,United States,131.0,90.0,jellybellycyclingteam,1227.0,1227.0,CT
2005.0,Symmetrics Cycling Team,Canada,129.0,92.0,symmetricscyclingteam,,11200.0,
2005.0,Team Cyclingnews.com,Australia,124.0,93.0,teamcyclingnews.com,1158.0,1158.0,CT
2005.0,Kodak Easyshare Gallery - Sierra Nevada Pro Cycling,United States,121.0,95.0,kodakeasysharegallerysierranevadaprocycling,1241.0,1241.0,CT
2005.0,Colavita Olive Oil - Sutter Home Pro Cycling Team,United States,108.0,101.0,colavitaoliveoilsutterhomeprocyclingteam,,11201.0,
2005.0,Profel Cycling Team,Belgium,100.0,106.0,profelcyclingteam,1324.0,1324.0,CT
2005.0,Marco Polo Cycling Team,China,86.0,115.0,marcopolocyclingteam,1459.0,1459.0,CT
2005.0,Advantage Benefits Endeavour Cycling Team,United States,68.0,117.0,advantagebenefitsendeavourcyclingteam,1098.0,1098.0,CT
2005.0,Cycling Team Bert Story - Piels,Netherlands,65.0,119.0,cyclingteambertstorypiels,1153.0,1153.0,CT
2005.0,Webcor Builders Cycling Team,United States,52.0,125.0,webcorbuilderscyclingteam,,11202.0,CT
2005.0,The Jittery Joe's - Zero Gravity Pro Cycling Team,United States,44.0,127.0,thejitteryjoe'szerogravityprocyclingteam,1446.0,1446.0,CT
2005.0,Proton T-Bikes Cycling Team,Malaysia,27.0,133.0,protontbikescyclingteam,5711.0,5711.0,CT
2005.0,Fidea Cycling Team,Belgium,22.0,137.0,fideacyclingteam,1440.0,1440.0,CT
2005.0,B&E Cycling Team,Netherlands,19.0,140.0,b&ecyclingteam,5226.0,5226.0,CT
2005.0,Nerac - Outdoorlights.com Pro Cycling,United States,2.0,153.0,neracoutdoorlights.comprocycling,5557.0,5557.0,CT
2005.0,Casino Filipino - Pro Cycling Team,Philippines,0.0,158.0,casinofilipinoprocyclingteam,,11203.0,CT
1997.0,Cofidis,France,4865.0,20.0,cofidis,1136.0,1136.0,WT
1998.0,Cofidis,France,9844.0,6.0,cofidis,1136.0,1136.0,WT
1999.0,Cofidis,France,6337.0,16.0,cofidis,1136.0,1136.0,WT
2000.0,Cofidis,France,6296.0,17.0,cofidis,1136.0,1136.0,WT
2001.0,Cofidis,France,9370.0,10.0,cofidis,1136.0,1136.0,WT
2002.0,Cofidis,France,10361.0,6.0,cofidis,1136.0,1136.0,WT
2003.0,Cofidis,France,8423.0,10.0,cofidis,1136.0,1136.0,WT
2004.0,"Cofidis, Le Crédit par Téléphone",France,7397.0,13.0,"cofidis,lecréditpartéléphone",,11204.0,
2005.0,"Cofidis, Le Crédit par Téléphone",France,7215.0,16.0,"cofidis,lecréditpartéléphone",,11204.0,
2006.0,"Cofidis, Le Crédit par Téléphone",France,6500.0,18.0,"cofidis,lecréditpartéléphone",,11204.0,
2007.0,"Cofidis, Le Crédit par Téléphone",France,6092.0,17.0,"cofidis,lecréditpartéléphone",,11204.0,
2008.0,"Cofidis, Le Crédit par Téléphone",France,7740.0,13.0,"cofidis,lecréditpartéléphone",,11204.0,
2009.0,"Cofidis, Le Credit en Ligne",France,5247.0,17.0,"cofidis,lecreditenligne",,11205.0,
2010.0,"Cofidis, Le Credit en Ligne",France,4434.0,21.0,"cofidis,lecreditenligne",,11205.0,
2011.0,"Cofidis, Le Credit en Ligne",France,5085.0,22.0,"cofidis,lecreditenligne",,11205.0,
2012.0,"Cofidis, Le Credit en Ligne",France,2739.0,22.0,"cofidis,lecreditenligne",,11205.0,
2013.0,"Cofidis, Solutions Crédits",France,3300.0,22.0,"cofidis,solutionscrédits",,11206.0,WT
2014.0,"Cofidis, Solutions Crédits",France,5230.0,20.0,"cofidis,solutionscrédits",,11206.0,WT
2015.0,"Cofidis, Solutions Crédits",France,5161.0,20.0,"cofidis,solutionscrédits",,11206.0,WT
2016.0,"Cofidis, Solutions Crédits",France,5223.0,19.0,"cofidis,solutionscrédits",,11206.0,WT
2017.0,"Cofidis, Solutions Crédits",France,4747.0,19.0,"cofidis,solutionscrédits",,11206.0,WT
2018.0,"Cofidis, Solutions Crédits",France,4843.0,19.0,"cofidis,solutionscrédits",,11206.0,WT
2019.0,"Cofidis, Solutions Crédits",France,4757.0,19.0,"cofidis,solutionscrédits",,11206.0,WT
2019.0,Cofidis,France,4757.0,19.0,cofidis,1136.0,1136.0,PCT
2020.0,Cofidis,France,5607.0,17.0,cofidis,1136.0,1136.0,WT
2021.0,Cofidis,France,7810.0,17.0,cofidis,1136.0,1136.0,WT
2022.0,Cofidis,France,8205.0,15.0,cofidis,1136.0,1136.0,WT
2023.0,Cofidis,France,9416.0,15.0,cofidis,1136.0,1136.0,WT
2003.0,Fdjeux.com,France,6231.0,16.0,fdjeux.com,1187.0,1187.0,TT1
2004.0,Fdjeux.com,France,5437.0,18.0,fdjeux.com,1187.0,1187.0,TT1
2010.0,FDJ,France,6265.0,18.0,fdj,1187.0,1187.0,WT
2011.0,FDJ,France,5962.0,20.0,fdj,1187.0,1187.0,PCT
2012.0,FDJ - Big Mat,France,7032.0,17.0,fdjbigmat,1187.0,1187.0,WT
2013.0,FDJ.fr,France,8131.0,15.0,fdj.fr,1187.0,1187.0,WT
2014.0,FDJ.fr,France,11097.0,17.0,fdj.fr,1187.0,1187.0,WT
2015.0,FDJ,France,8787.0,17.0,fdj,1187.0,1187.0,WT
2016.0,FDJ,France,9161.0,16.0,fdj,1187.0,1187.0,WT
2017.0,FDJ,France,9187.0,17.0,fdj,1187.0,1187.0,WT
2018.0,Groupama - FDJ,France,10324.0,13.0,groupamafdj,1187.0,1187.0,WT
2019.0,Groupama - FDJ,France,11064.0,13.0,groupamafdj,1187.0,1187.0,WT
2019.0,Equipe continentale Groupama-FDJ,France,182.0,80.0,equipecontinentalegroupamafdj,5638.0,5638.0,CT
2020.0,Groupama - FDJ,France,7325.0,11.0,groupamafdj,1187.0,1187.0,WT
2020.0,Equipe continentale Groupama-FDJ,France,51.0,89.0,equipecontinentalegroupamafdj,5638.0,5638.0,CT
2021.0,Groupama - FDJ,France,9012.0,14.0,groupamafdj,1187.0,1187.0,WT
2021.0,Equipe continentale Groupama-FDJ,France,721.0,37.0,equipecontinentalegroupamafdj,5638.0,5638.0,CT
2022.0,Groupama - FDJ,France,13039.0,7.0,groupamafdj,1187.0,1187.0,WT
2022.0,Equipe continentale Groupama-FDJ,France,928.0,31.0,equipecontinentalegroupamafdj,5638.0,5638.0,CT
2023.0,Groupama - FDJ,France,12460.0,8.0,groupamafdj,1187.0,1187.0,WT
2023.0,Equipe continentale Groupama-FDJ,France,266.0,60.0,equipecontinentalegroupamafdj,5638.0,5638.0,CT
2024.0,Groupama - FDJ,France,9952.0,10.0,groupamafdj,1187.0,1187.0,WT
2024.0,Equipe continentale Groupama-FDJ,France,181.0,60.0,equipecontinentalegroupamafdj,5638.0,5638.0,CT
1900.0,U.V. France,France,0.0,9.0,u.v.france,,11207.0,
1923.0,France Sport - Dunlop,France,180.0,34.0,francesportdunlop,,11208.0,
1931.0,France Sport,France,3776.0,9.0,francesport,,11209.0,
1932.0,France Sport - Dunlop,France,3623.0,10.0,francesportdunlop,,11208.0,
1933.0,France Sport - Wolber,France,3586.0,11.0,francesportwolber,,11210.0,
1934.0,France Sport - Wolber,France,4225.0,8.0,francesportwolber,,11210.0,
1935.0,France Sport - Dunlop,France,4094.0,12.0,francesportdunlop,,11208.0,
1936.0,France Sport - Wolber,France,8094.0,6.0,francesportwolber,,11210.0,
1937.0,France Sport - Dunlop,France,9637.0,2.0,francesportdunlop,,11208.0,
1938.0,France Sport - Dunlop,France,9306.0,3.0,francesportdunlop,,11208.0,
1939.0,France Sport - Wolber,France,8420.0,3.0,francesportwolber,,11210.0,
1940.0,France Sport,France,0.0,57.0,francesport,,11209.0,
1941.0,France Sport - Dunlop,France,1161.0,9.0,francesportdunlop,,11208.0,
1942.0,France Sport - Dunlop,France,1548.0,9.0,francesportdunlop,,11208.0,
1943.0,France Sport - Dunlop,France,807.0,12.0,francesportdunlop,,11208.0,
1944.0,France Sport - Dunlop,France,1093.0,6.0,francesportdunlop,,11208.0,
1945.0,France Sport - Dunlop,France,984.0,13.0,francesportdunlop,,11208.0,
1946.0,France Sport - Dunlop,France,3468.0,11.0,francesportdunlop,,11208.0,
1947.0,France Sport - Dunlop,France,6258.0,6.0,francesportdunlop,,11208.0,
1948.0,France Sport - Dunlop,France,2431.0,22.0,francesportdunlop,,11208.0,
1949.0,France Sport - Dunlop,France,4222.0,13.0,francesportdunlop,,11208.0,
1949.0,La France,France,30.0,120.0,lafrance,,11211.0,
1950.0,France Sport - Dunlop,France,2994.0,21.0,francesportdunlop,,11208.0,
1951.0,France-Sport - Dunlop,France,2928.0,21.0,francesportdunlop,,11208.0,
1952.0,France Sport - Dunlop,France,2510.0,24.0,francesportdunlop,,11208.0,
1953.0,France Sport - Dunlop,France,819.0,38.0,francesportdunlop,,11208.0,
1957.0,La France,France,0.0,88.0,lafrance,,11211.0,
1965.0,Ford France - Gitane,France,15325.0,1.0,fordfrancegitane,,11212.0,
1966.0,Ford France - Hutchinson,France,15551.0,1.0,fordfrancehutchinson,1886.0,1886.0,
1976.0,Jobo - Spidel - Wolber - La France,France,2431.0,24.0,jobospidelwolberlafrance,,11213.0,
1977.0,Fiat France,Belgium,7549.0,12.0,fiatfrance,,11214.0,
1979.0,Les Amis du Tour de France,France,302.0,36.0,lesamisdutourdefrance,,11215.0,
1980.0,Les Amis du Tour de France,France,1282.0,29.0,lesamisdutourdefrance,,11215.0,
1981.0,Sem - France-Loire - Campagnolo,France,5592.0,17.0,semfranceloirecampagnolo,2031.0,2031.0,
1982.0,Sem - France-Loire - Campagnolo,France,6914.0,8.0,semfranceloirecampagnolo,2031.0,2031.0,
1983.0,Amis du Tour de France,France,0.0,164.0,amisdutourdefrance,,11216.0,
1978.0,Fiorella - Mocassini - Citroën,Italy,5158.0,14.0,fiorellamocassinicitroën,,11217.0,
2021.0,AG2R Citroën Team,France,9358.0,12.0,ag2rcitroënteam,1060.0,1060.0,WT
2022.0,AG2R Citroën Team,France,9077.0,14.0,ag2rcitroënteam,1060.0,1060.0,WT
2023.0,AG2R Citroën Team,France,9214.0,16.0,ag2rcitroënteam,1060.0,1060.0,WT
2017.0,Bora - Hansgrohe,Germany,12476.0,9.0,borahansgrohe,1411.0,1411.0,WT
2018.0,Bora - Hansgrohe,Germany,15618.0,6.0,borahansgrohe,1411.0,1411.0,WT
2019.0,Bora - Hansgrohe,Germany,16733.0,5.0,borahansgrohe,1411.0,1411.0,WT
2020.0,Bora - Hansgrohe,Germany,9045.0,7.0,borahansgrohe,1411.0,1411.0,WT
2021.0,Bora - Hansgrohe,Germany,10855.0,7.0,borahansgrohe,1411.0,1411.0,WT
2022.0,Bora - Hansgrohe,Germany,14775.0,5.0,borahansgrohe,1411.0,1411.0,WT
2023.0,Bora - Hansgrohe,Germany,12721.0,7.0,borahansgrohe,1411.0,1411.0,WT
2024.0,Bora - Hansgrohe,Germany,13879.0,3.0,borahansgrohe,1411.0,1411.0,WT
2016.0,Trek - Segafredo,United States,10019.0,13.0,treksegafredo,1258.0,1258.0,WT
2017.0,Trek - Segafredo,United States,12807.0,8.0,treksegafredo,1258.0,1258.0,WT
2018.0,Trek - Segafredo,United States,10923.0,12.0,treksegafredo,1258.0,1258.0,WT
2019.0,Trek - Segafredo,United States,12648.0,11.0,treksegafredo,1258.0,1258.0,WT
2020.0,Trek - Segafredo,United States,8733.0,9.0,treksegafredo,1258.0,1258.0,WT
2021.0,Trek - Segafredo,United States,11233.0,6.0,treksegafredo,1258.0,1258.0,WT
2022.0,Trek - Segafredo,United States,11573.0,9.0,treksegafredo,1258.0,1258.0,WT
2023.0,Lidl - Trek,United States,13461.0,6.0,treksegafredo,1258.0,1258.0,WT
2022.0,Astana Qazaqstan Team,Kazakhstan,7206.0,18.0,astanaqazaqstanteam,1375.0,1375.0,WT
2023.0,Astana Qazaqstan Team,Kazakhstan,6775.0,20.0,astanaqazaqstanteam,1375.0,1375.0,WT
2024.0,Astana Qazaqstan Team,Kazakhstan,6393.0,20.0,astanaqazaqstanteam,1375.0,1375.0,WT
2011.0,Wallonie Bruxelles - Credit Agricole,Belgium,115.0,110.0,walloniebruxellescreditagricole,,11218.0,
